actor_id,character_name,cast_order,movie_id
6990,Boagrius,14,652
6991,Archeptolemus,17,652
6991,Turnball,8,9544
6992,Velior,19,652
6993,Aeneas,20,652
6994,Father Barry,1,654
6994,Harold Mitchell,3,702
6995,Timothy Dugan,4,654
6996,Glover,5,654
6997,Big Mac,6,654
6997,Prisoner,12,4929
6998,Truck,7,654
6999,Tillio,8,654
7000,'Pop' Doyle,9,654
7001,Mott,10,654
7002,Luke,12,654
7003,Jimmy,13,654
7004,Barney,14,654
7005,Edie Doyle,15,654
7005,Martha Kent,7,1452
7006,Slim (uncredited),18,654
7006,Frenchy Demange,8,2148
7006,Jud Crandall,1,8913
7006,Judge Chamberlain Haller,4,10377
7006,,5,10998
7007,Mother of a Longshoreman (uncredited),20,654
7008,Tatiana Romanova,1,657
7009,Ali Kerim Bey,2,657
7010,Rosa Klebb,3,657
7011,Morzeny,7,657
7011,General Anatol Gogol,5,691
7011,General Gogol,15,698
7011,General Anatol Gogol,13,699
7011,Gogol,12,700
7011,General Gogol,14,707
7011,General Anatol Gogol,11,708
7011,German soldier (uncredited),31,9289
7012,Vavra,8,657
7013,Kerim's Girl,9,657
7013,Bonita,13,658
7014,Vida,11,657
7015,Q,12,657
7015,Q,11,658
7015,Q,9,660
7015,Q,9,667
7015,Q,10,668
7015,Q,11,681
7015,Q,11,682
7015,Q,10,691
7015,Q,7,698
7015,Q,11,699
7015,Q,8,700
7015,Q,11,707
7015,Q,8,708
7015,Q,11,709
7015,Q,10,710
7015,Q,9,714
7016,Kronsteen,13,657
7016,Bratchenko,12,1880
7017,Train Conductor,14,657
7018,Zora,15,657
7018,Paula Caplan,7,660
7019,Masseuse,16,657
7020,McAdams,17,657
7020,Political Officer,22,907
7021,Girl Dancing During Opening Titles,18,657
7022,Foreign Agent,20,657
7023,Kerim's Chauffeur,21,657
7024,Benz,22,657
7025,Mehmet,23,657
7026,Rhoda,24,657
7027,Gypsy (uncredited),25,657
7028,Gypsy (uncredited),26,657
7029,Gypsy (uncredited),28,657
7030,Gypsy (uncredited),29,657
7030,Mourner at St. Paul's (uncredited),45,947
7031,Hotel Concierge (uncredited),31,657
7032,Hotel Porter (uncredited),32,657
7033,Woman in a Punt (uncredited),33,657
7034,Man in a Punt (uncredited),34,657
7034,Captain Needa,29,1891
7035,Chess Tournament Spectator (uncredited),35,657
7035,War Room Aide (uncredited),20,935
7036,Chess Tournament Spectator (uncredited),36,657
7037,Krilencu's Henchman (uncredited),38,657
7038,Ernst Stavro Blofeld (voice) (uncredited),39,657
7039,Naval Officer Listening to Bond's Tape (uncredited),40,657
7040,James Bond in Gunbarrel Sequence (uncredited),41,657
7041,SPECTRE Helicopter Pilot (uncredited),42,657
7042,Sylvia Trench / Receptionist (voice) (uncredited),43,657
7043,Police (uncredited),44,657
7044,Pussy Galore,1,658
7045,Auric Goldfinger,2,658
7045,Sgt. Kaffekanne,26,9289
7046,Jill Masterson,3,658
7047,Tilly Masterson,4,658
7048,Oddjob,5,658
7049,Martin Solo,7,658
7049,Father Spiletto,6,794
7050,Felix Leiter,8,658
7051,Simmons,9,658
7051,Walters,13,10724
7052,Mr. Ling,12,658
7052,Spectre 3,12,667
7052,Uncle Tai,5,2140
7053,Dink,14,658
7054,Midnight,15,658
7055,Johnny,17,658
7056,Smithers,19,658
7056,Man on Train,12,704
7056,Sir Edward Gait,28,783
7057,Mei-Lei,20,658
7058,Swiss Gatekeeper,21,658
7059,Brigadier,22,658
7060,Atomic Specialist,23,658
7060,Horton,14,794
7060,General,78,1924
7061,Blacking,24,658
7062,Capungo,25,658
7063,Hawker,26,658
7064,Flying Circus Pilot,27,658
7065,Dominique 'Domino' Derval,1,660
7066,Emilio Largo,2,660
7067,Fiona Volpe,3,660
7068,Felix Leiter,4,660
7069,Count Lippe,5,660
7070,Patricia Fearing,6,660
7071,Foreign Secretary,11,660
7072,Palazzi,13,660
7073,Madame Boitier,14,660
7074,Vargas,15,660
7075,Kutze,16,660
7075,General Borov,42,10724
7076,Air Vice Marshall,17,660
7077,Man Smoking at Nassau Casino (uncredited),18,660
7078,Agent Strahm,1,663
7079,Art,5,663
7079,Luis,14,924
7079,Howard Purnell,8,7485
7080,Agent Perez,6,663
7081,Lamanna,7,663
7082,Fisk,8,663
7083,Ivan,9,663
7084,Brenda,10,663
7085,Cecill,11,663
7086,Crime Scene Photographer,14,663
7087,Dr. Heffner / Coroner,19,663
7088,Dr. Jo Harding,0,664
7088,Carol Connelly,1,2898
7088,Darcy McGuire,0,3981
7088,Kelly Frears,1,8358
7088,Beth Bodell,8,10013
7088,Arlene McKinney,1,10647
7089,Dr. Melissa Reeves,3,664
7089,Star,5,1547
7090,Allan Sanders,7,664
7090,Pasqual,13,4327
7090,McMacy,8,6552
7090,Dirk,10,9794
7091,Jason 'Preacher' Rowe,8,664
7091,Cadet Chad Copeland,13,9336
7092,Joey,10,664
7092,Burger Jungle Manager,16,6552
7092,Frank Chase,6,9383
7093,Haynes,11,664
7094,Laurence,12,664
7094,Corporal Timothy Upham,5,857
7094,Niels,6,1951
7094,Gene,12,9952
7094,Peter,2,11013
7095,Dora,0,666
7095,Transito Ariza,7,6639
7096,Irene,1,666
7097,Josuu00e9,2,666
7098,Cu00e9sar,3,666
7099,Pedru00e3o,4,666
7100,Moisu00e9s,6,666
7101,Yolanda,7,666
7102,Waitress,8,666
7103,Ana,10,666
7104,Jessu00e9's Wife,11,666
7105,Benu00e9,12,666
7106,Man in the bus,13,666
7107,Nordeste preacher,14,666
7108,Dora's Client,15,666
7109,Dora's Client,16,666
7110,Dora's Client in Nordeste,17,666
7111,Jessu00e9,18,666
7112,Aki,1,667
7113,Helga Brandt,2,667
7113,Juanita de Cordoba,4,2370
7114,Kissy Suzuki,3,667
7115,Tiger Tanaka,4,667
7116,Mr. Osato,5,667
7117,Ernst Stavro Blofeld,6,667
7117,Dr. Sam Loomis,0,948
7117,President of the United States,3,1103
7117,The Dark Hermit - Satan,19,2428
7117,Flight Lt. Colin Blythe The Forger,5,5925
7117,Dr. Sam Loomis,0,10987
7118,Dikko Henderson,10,667
7118,Ernst Stavro Blofeld,2,681
7119,Ling,11,667
7119,Auntie,3,1904
7120,Spectre 4,14,667
7120,Benny's Assistant,11,944
7120,Chinese Foreign Minister,15,5174
7121,Hans,15,667
7122,Bond's Masseuse,16,667
7123,James Bond,0,668
7124,Tracy Di Vicenzo,1,668
7125,Ernst Stavro Blofeld,2,668
7125,Pontius Pilate,23,2428
7126,Irma Bunt,4,668
7127,Ruby Bartlett,5,668
7128,Sir Hilary Bray,8,668
7128,Captain Benson,8,691
7129,Nancy,11,668
7130,Olympe,13,668
7131,Toussaint,14,668
7132,The Scandinavian Girl,15,668
7133,The Chinese Girl,16,668
7134,The English Girl,17,668
7134,Maudeline Everglot (voice),5,3933
7135,The Irish Girl,18,668
7136,The American Girl (as Dani Sheridan),19,668
7137,The Indian Girl (as Zara),20,668
7138,The Australian Girl (as Anoushka Hempel),21,668
7139,The German Girl (as Ingrit Back),22,668
7140,The Israeli Girl,23,668
7141,Harry Potter,0,671
7141,Harry Potter,0,672
7141,Harry Potter,0,673
7141,Harry Potter,0,674
7141,Harry Potter,0,675
7141,Harry Potter,0,767
7141,Mark Pendel,7,2575
7142,Ron Weasley,1,671
7142,Ron Weasley,1,672
7142,Ron Weasley,1,673
7142,Ron Weasley,1,674
7142,Ron Weasley,1,675
7142,Ron Weasley,1,767
7143,Hermione Granger,2,671
7143,Hermione Granger,2,672
7143,Hermione Granger,2,673
7143,Hermione Granger,2,674
7143,Hermione Granger,2,675
7143,Hermione Granger,2,767
7143,Princess Pea (voice),2,10199
7144,Draco Malfoy,4,671
7144,Draco Malfoy,5,672
7144,Draco Malfoy,8,673
7144,Draco Malfoy,18,674
7144,Draco Malfoy,5,675
7144,Draco Malfoy,3,767
7145,Minerva McGonagall,7,671
7145,Minerva McGonagall,8,672
7145,Minerva McGonagall,10,673
7145,Minerva McGonagall,14,674
7145,Minerva McGonagall,8,675
7145,Minerva McGonagall,8,767
7145,Granny Wendy,4,879
7145,Gunilla Garson Goldberg,3,2925
7145,Lady Gresham,4,2977
7145,Constance Trentham,2,5279
7145,Lady Hester Random,3,10368
7146,Vernon Dursley,8,671
7146,Vernon Dursley,17,672
7146,Vernon Dursley,19,673
7146,Vernon Dursley,19,675
7146,Collins,24,783
7146,King George II,11,1865
7146,Jeltz (voice),17,7453
7146,Terrorist,18,8536
7146,Hector,8,8618
7146,Barry Nottingham,11,10202
7147,Quirinus Quirrell,9,671
7147,Sir Arthur Conan Doyle,11,866
7147,Joe OReilly,5,1770
7147,John Bingham,4,9798
7148,Petunia Dursley,10,671
7148,Petunia Dursley,18,672
7148,Petunia Dursley,20,673
7148,Petunia Dursley,20,675
7148,Grandmother,14,8967
7148,Lena,6,9607
7148,Ramona Linscott,6,9676
7149,Argus Filch,12,671
7149,Argus Filch,9,672
7149,Argus Filch,16,673
7149,Argus Filch,41,674
7149,Argus Filch,27,675
7149,Argus Filch,26,767
7149,Tower Keeper,25,1771
7149,Arthur Webley,30,4638
7149,Father Gionetti,10,11026
7150,Neville Longbottom,13,671
7150,Neville Longbottom,11,672
7150,Neville Longbottom,15,673
7150,Neville Longbottom,16,674
7150,Neville Longbottom,14,675
7150,Neville Longbottom,13,767
7151,Oliver Wood,14,671
7151,Oliver Wood,27,672
7152,Goblin Bank Teller / Filius Flitwick,15,671
7152,Filius Flitwick,30,672
7152,Filius Flitwick,29,673
7152,Filius Flitwick,44,674
7152,Filius Flitwick,33,675
7152,Filius Flitwick,19,767
7152,Oberon,20,1677
7152,Wicket,14,1892
7152,Wald / Pod race spectator / Mos Espa Citizen,27,1893
7152,Nikabrik,8,2454
7152,Marvin,15,7453
7153,Dudley Dursley,16,671
7153,Dudley Dursley,19,672
7153,Dudley Dursley,21,673
7153,Dudley Dursley,26,675
7154,Fred Weasley,17,671
7154,Fred Weasley,15,672
7154,Fred Weasley,12,673
7154,Fred Weasley,25,674
7154,Fred Weasley,16,675
7154,Fred Weasley,17,767
7155,George Weasley,18,671
7155,George Weasley,16,672
7155,George Weasley,13,673
7155,George Weasley,26,674
7155,George Weasley,17,675
7155,George Weasley,16,767
7156,Nearly Headless Nick,19,671
7156,Nicholas de Mimsy-Porpington,20,672
7156,Second Swallow-Savvy Guard / The Black Knight / Peasant 3 / Sir Lancelot the Brave / Taunting French Guard / Tim the Enchanter,1,762
7156,King (voice),5,809
7156,King Harold (voice),5,810
7156,Mr. Mersault,2,8970
7156,Mr. Munday,6,9471
7156,Donald P. Sinclair,5,9896
7156,Samuel the Sheep (voice),2,9986
7156,King (voice),6,10192
7156,Professor Barnhardt,4,10200
7156,Grizzled Sergeant,18,10204
7157,Percy Weasley,20,671
7157,Percy Weasley,29,672
7157,Percy Weasley,26,673
7157,Percy Weasley,30,675
7158,Dean Thomas,21,671
7158,Dean Thomas,25,672
7158,Dean Thomas,22,673
7158,Dean Thomas,49,674
7158,Dean Thomas,32,675
7158,Dean Thomas,40,767
7159,Seamus Finnigan,22,671
7159,Seamus Finnigan,26,672
7159,Seamus Finnegan,23,673
7159,Seamus Finnigan,42,674
7159,Seamus Finnigan,31,675
7159,Seamus Finnigan,33,767
7159,Middle Malachy,12,10397
7160,Vincent Crabbe,23,671
7160,Vincent Crabbe,23,672
7160,Vincent Crabbe,24,673
7160,Vincent Crabbe,51,674
7160,Vincent Crabbe,34,675
7160,Vincent Crabbe,36,767
7161,Gregory Goyle,24,671
7161,Gregory Goyle,24,672
7161,Gregory Goyle,25,673
7161,Gregory Goyle,13,674
7161,Gregory Goyle,35,675
7161,Gregory Goyle,35,767
7162,Rolanda Hooch,25,671
7163,Ginny Weasley,27,671
7163,Ginny Weasley,10,672
7163,Ginny Weasley,11,673
7163,Ginny Weasley,27,674
7163,Ginny Weasley,15,675
7163,Ginny Weasley,15,767
7164,Lee Jordan,28,671
7164,Lee Jordan,36,672
7165,Griphook,29,671
7165,Mini-Me,7,817
7165,Mini Me,5,818
7165,Wee Waiter,21,1878
7165,Percy,8,8054
7166,James Potter,30,671
7166,James Potter,50,672
7166,James Potter,43,673
7166,James Potter,64,674
7166,James Potter,39,675
7167,Lily Potter,31,671
7167,Lily Potter,51,672
7167,Lily Potter,42,673
7167,Lily Potter,15,674
7167,Lily Potter,38,675
7167,Lily Potter,23,767
7167,Louisa Stockbridge,3,5279
7168,Fat Lady,32,671
7168,Mrs. Jennings,15,4584
7169,The Grey Lady,33,671
7169,The Grey Lady,49,672
7169,Tamara Steel,15,714
7169,Pegasus' Secretary,11,9486
7169,Claudia,7,10215
7170,The Bloody Barron,34,671
7170,Trimmer,24,1245
7171,Fat Friar,36,671
7172,Tom,37,671
7172,Kneelock,22,8367
7173,Firenze (voice),38,671
7174,Susan Bones,39,671
7174,Susan Bones,37,672
7175,Angus,40,671
7175,Angus,56,672
7176,Angelina Johnson,41,671
7176,Angelina Johnson,45,672
7176,Angelina Johnson,36,673
7177,Alicia Spinnet,42,671
7178,Katie Bell,43,671
7178,Katie Bell,39,672
7179,Marcus Flint,45,671
7180,Terrence Higgs,46,671
7181,Baby Harry Potter,47,671
7182,Miles Bletchley,48,671
7183,Dedalus Diggle,49,671
7184,Augusta Longbottom,50,671
7185,Septima Vector,51,671
7186,Amanda,52,671
7187,Alice,53,671
7188,Ravenclaw Schoolboy,54,671
7189,Gryffindor Schoolgirl,55,671
7190,Hufflepuff Schoolgirl,56,671
7191,Goblin (uncredited),57,671
7192,Child at Zoo (uncredited),58,671
7193,Gilderoy Lockhart,6,672
7193,Henning von Tresckow,2,2253
7193,Dr. Arliss Loveless,2,8487
7193,Miguel  (voice),0,10501
7194,Arthur Weasley,22,672
7194,Arthur Weasley,18,673
7194,Arthur Weasley,24,674
7194,Arthur Weasley,28,675
7194,Arthur Weasley,18,767
7194,Billy (Goat),20,2270
7195,Colin Creevey,28,672
7196,Cornelius Fudge,31,672
7196,Cornelius Fudge,27,673
7196,Cornelius Fudge,29,674
7196,Cornelius Fudge,21,675
7196,Sir John Middleton,9,4584
7197,Justin Finch-Fletchley,35,672
7198,Ernie MacMillan,38,672
7198,Ernie MacMillan,50,674
7199,Alicia Spinnet,40,672
7200,Young Hagrid,43,672
7201,Penelope Clearwater,44,672
7202,Marcus Flint,46,672
7203,Hannah Abbott,47,672
7203,Hannah Abbott,52,674
7204,Millicent Bulstrode,48,672
7205,Mrs Mason,53,672
7206,Mrs Granger,54,672
7207,Mr. Granger,55,672
7208,Lavender Brown,58,672
7209,Armando Dippet,59,672
7210,Bozo,60,672
7211,Girl with Flowers,61,672
7211,Girl with Flowers,50,673
7212,Marge Dursley,28,673
7212,Miriam,36,9693
7213,Stan Shunpike,31,673
7213,Hollom,10,8619
7213,Gustave,10,9454
7214,Ernie Prang,32,673
7214,Farmer,29,8367
7215,Dre Head (voice),33,673
7216,Pansy Parkinson,34,673
7217,Parvati Patel,35,673
7218,Tom,38,673
7219,Bem,39,673
7220,Sir Cadogan,41,673
7220,William Van Dort / Mayhew / Paul the Head Waiter (voice),4,3933
7221,Lavender Brown,44,673
7222,Walden Macnair,45,673
7222,Walden Macnair,65,675
7223,Rionach O'Neal,46,673
7224,Eloise Midgen,47,673
7225,Kellah,48,673
7226,Michael McManus,49,673
7227,Cedric Diggory,10,674
7227,Edward Cullen,1,8966
7228,Viktor Krum,11,674
7228,Miroslav,8,1691
7229,Fleur Delacour,12,674
7229,Chlou00eb Villette,3,8321
7230,"Barty Crouch, Sr.",19,674
7231,Frank Bryce,21,674
7232,Bartemius 'Barty' Crouch Junior,23,674
7232,Spitelout,12,10191
7233,Amos Diggory,28,674
7234,Ministry Witch,31,674
7235,Ministry Witch,32,674
7236,Ministry Witch,33,674
7237,Ministry Wizard,34,674
7237,Cellarman,19,4517
7237,Kirk,5,7978
7238,Ministry Wizard,35,674
7239,Ministry Wizard,36,674
7240,Ministry Wizard,37,674
7241,Food Trolley Lady,38,674
7241,The Ancient Booer,15,2493
7242,Cho Chang,39,674
7242,Cho Chang,29,675
7242,Cho Chang,21,767
7243,Nigel,40,674
7243,Nigel Wolpert,46,675
7243,Nigel Wolpert,42,767
7244,Padma Patil,43,674
7244,Padma Patil,37,675
7244,Padma Patil,30,767
7245,Parvati Patil,45,674
7245,Parvati Patil,36,675
7245,Parvati Patil,31,767
7246,Gabrielle Delacour,46,674
7247,Igor Karkaroff,47,674
7247,Lord Donnon,13,2454
7248,Karkaroff's Aide,48,674
7249,Photographer,53,674
7250,Angelina Johnson,54,674
7251,Roger Davies,55,674
7252,Band Lead Singer,56,674
7252,Petey (voice),9,10315
7253,Band Lead Guitar,57,674
7254,Band Drums,58,674
7255,Band Bass Guitar,59,674
7256,Band Rhythm Guitar,60,674
7257,Band Keyboards,61,674
7258,Assistant Judge,63,674
7259,Dolores Umbridge,13,675
7259,Margaret Campbell,2,1646
7259,Nurse,5,1934
7259,Charlotte Jennings Palmer,8,4584
7259,Bunty,3,7443
7260,Luna Lovegood,18,675
7260,Luna Lovegood,14,767
7261,Arabella Figg,40,675
7262,Elphias Doge,42,675
7262,European Passenger,37,783
7263,Emmeline Vance,43,675
7264,Amelia Bones,44,675
7264,Madame Gaillard,5,1427
7265,Wilhelmina Grubbly-Plank,45,675
7266,Aberforth Dumbledore,47,675
7267,Zacharias Smith,48,675
7268,Michael Corner,49,675
7269,Everard,50,675
7270,Phineas Nigellus Black,51,675
7271,Pansy Parkinson,54,675
7272,Bob,55,675
7272,Herr Doebler,10,1491
7273,Piers Polkiss,56,675
7274,Malcolm,57,675
7275,Dennis,58,675
7276,Grawp,59,675
7277,Kreacher (voice),60,675
7277,English Judge,11,10047
7278,Mafalda Hopkirk (voice),61,675
7278,Yvonne,10,747
7278,Magda,18,9801
7279,Magorian,62,675
7279,CRI Agent,31,2503
7280,Bane,63,675
7281,Antonin Dolohov,64,675
7281,Marko,15,8681
7282,Augustus Rookwood,66,675
7283,Jugson,67,675
7283,Trade Centre Toastmaster,34,708
7283,General Belinko,27,4824
7284,Travers,68,675
7285,Young Severus Snape,69,675
7286,Young James Potter,70,675
7287,Young Sirius Black,71,675
7288,Young Peter Pettigrew,72,675
7289,Young Remus Lupin,73,675
7290,Frank Longbottom,74,675
7290,'Adolph Hitler',49,1771
7291,Alice Longbottom,75,675
7292,Edgar Bones,76,675
7293,TV Weatherman,77,675
7293,Waiter,28,10528
7294,Newspaper Vendor,78,675
7295,Voice of Lift,79,675
7296,President Franklin Delano Roosevelt,4,676
7296,Jim Phelps,1,954
7296,John Keller,5,1858
7296,Lord Richard Croft,1,1995
7296,Patrick Gates,4,2059
7296,Joe Buck,1,3116
7296,Himself - Awards Ceremony,37,7446
7296,Howard Cosell,2,8489
7296,Paul Sarone,2,9360
7296,Larry Zoolander,7,9398
7296,Thomas Brian Reynolds,2,9798
7296,1st Lt. Milo Minderbinder,10,10364
7297,Lt. Billy Thompson,7,676
7297,Young Anton Freeman,8,782
7297,Tommy Miller,4,1954
7297,Lou,7,2832
7297,Toby,10,9679
7297,Carl,10,10152
7298,Lt. Anthony Fusco,8,676
7299,Nurse Barbara,11,676
7300,Nurse Martha,13,676
7300,Attorney General (uncredited),51,7512
7301,Adm. Husband E. Kimmel,16,676
7301,Dr. Malcolm Walsh,8,754
7301,Jordan,4,795
7301,Harrison,9,1574
7301,Lord Marshal,3,2789
7301,Chief James E. Davis,8,3580
7301,Olson,15,4614
7301,Karl Gunderson,6,8643
7301,Richard Scruggs,11,9008
7301,Wolfe,4,9620
7301,King Laufey,7,10195
7302,Adm. Isoroku Yamamoto,17,676
7302,Kungo Tsarong,4,978
7302,Splinter (voice),2,1273
7302,Kanemitsu,5,5550
7302,Nakano,3,8011
7302,The Wizard / Narrator,7,9387
7302,Akiro 'The Wizard',4,9610
7303,Nishikura,18,676
7304,Cmdr. Minoru Genda,19,676
7304,Kwang,18,709
7304,Chang,9,746
7304,Krull,7,869
7304,The Baron,11,1904
7304,Shang Tsung,3,9312
7304,Oriental Man,20,9493
7304,The Great Kabai Sengh,5,9826
7304,Roshi,3,9947
7305,Young Rafe,20,676
7305,Tommy age 13,10,1954
7305,Spencer Connelly,18,2898
7305,Young George,12,4133
7305,Young Mark,8,8247
7305,Billy Lutz,2,10065
7305,Jason Osborne,6,10207
7306,Young Danny,21,676
7306,Mark,20,4244
7307,Rafe's Father,23,676
7307,Field Agent,26,846
7307,Officer Arresting Mickey Cohen,13,2118
7307,MVA Supervisor,7,10796
7307,FBI Agent Gray,16,11001
7308,Training Captain,24,676
7308,Detective #2 Tailing Queenan,39,1422
7309,British Pilot (Supporting),26,676
7310,Japanese Aide,27,676
7311,Dorie's Friend,28,676
7311,Floyd Paterson,25,8489
7312,Joe,29,676
7312,Warner Huntington III,3,8835
7312,Matt Tollman,1,9266
7313,George,32,676
7313,President Samuel Azuka,24,9567
7314,Japanese Officer,34,676
7314,Infirmary Orderly,20,6068
7315,Pentagon Lieutenant,35,676
7316,Listener,39,676
7316,Raj,11,1571
7316,Han Lue,2,9615
7316,Special Agent Goi,7,10431
7317,"Louie, Sailor",41,676
7318,Japanese Shy Bomber,42,676
7318,Electrical,50,686
7318,Nikko Hotel Manager,28,2649
7319,"Pvt. Ellis, Radar Operator",43,676
7320,Radar Operator #2,44,676
7321,Army Commander,45,676
7321,Chief of the Watch Hunsicker,8,8963
7321,Jimmy,15,9294
7321,Jack,17,9884
7321,,22,10314
7321,Boone,12,10478
7322,Capt. Mervyn Bennion - USS West Virginia,46,676
7322,Ivan Putin,9,1669
7322,Col. Andrew Brynner,2,2162
7323,Pop-Up Sailor,47,676
7324,"Joe, Boxer",48,676
7324,Patrick 'Madman' Kelly,12,9563
7325,Terrified Sailor,49,676
7326,Navy Doctor,50,676
7327,Medic,52,676
7327,Fireman #2,39,9798
7328,Minister,53,676
7329,Army Major,54,676
7330,Adm. Raymond A. Spruance,55,676
7330,Undersecretary Shrub,11,9884
7331,RAdm. William F. 'Bull' Halsey Jr.,57,676
7331,Lt. Col. Tom Matthews,22,855
7331,Medical Courier,17,1635
7331,Colonel Sharp,26,1858
7331,Lt. Leifitz,13,2026
7331,Colonel Anderson,12,3291
7331,General Morshower,10,8373
7331,FBI Agent,13,9341
7331,Captain,16,9573
7331,Agent Walters,30,9772
7331,Major General Holtz,8,10313
7332,Doolittle Co-Pilot,58,676
7332,Danny 'Doc' Kelley,7,9567
7333,Ripley,59,676
7334,Gunner,60,676
7334,Carlisle,3,2959
7334,Lloyd Christmas,1,10152
7335,Navigator,61,676
7336,Japanese Soldier,62,676
7337,Japanese Soldier,63,676
7337,Toilet Man,24,1266
7337,Mongol,23,8850
7338,Japanese Soldier,64,676
7338,Taxi Driver,91,818
7339,Nursing Supervisor,65,676
7340,Next Guy in Line,66,676
7341,Train Conductor,67,676
7342,Japanese Tourist,68,676
7343,18-Year-Old Typist,69,676
7344,Orderly in Aftermath,70,676
7345,Samoan Bouncer,73,676
7346,Traction Sailor,74,676
7347,Wounded Sailor #1,75,676
7348,Wounded Sailor,76,676
7349,Young Nervous Doctor,77,676
7350,Captain Low,78,676
7350,Agent Hauser,14,9257
7351,Mission listener,81,676
7352,Young Flier,83,676
7353,Pearl Harbor Nurse,84,676
7354,Japanese Aide,85,676
7354,Takaori Osumi,35,1813
7355,Japanese Aide,86,676
7355,Yakuza Man,50,9615
7356,Sunburnt Sailor,87,676
7356,Bee (voice),23,5559
7356,Melvin Plug,5,9362
7357,Japanese Doctor,88,676
7358,Wounded Sailor,89,676
7358,Lists,8,10483
7359,Baja Sailor,90,676
7360,Baja Sailor,91,676
7361,Baja Sailor,92,676
7362,Baja Sailor,93,676
7363,Baja Sailor,94,676
7364,Danny's Gunner,95,676
7364,Jake Tyler,0,8456
7365,RAF Squadron Leader,96,676
7365,Aubrey Montague,6,9443
7366,Pilot,98,676
7366,Tommy Nettle,19,4347
