movie_id,country_iso_code
15708,US
15745,US
15797,US
15875,US
15927,GB
15927,US
15992,AU
15992,US
16052,US
16072,US
16148,US
16158,US
16161,US
16162,US
16172,US
16222,US
16232,US
16281,US
16288,US
16290,US
16290,RO
16320,US
16323,US
16337,US
16340,DE
16340,US
16353,TH
16363,US
16406,CA
16406,FR
16406,US
16523,US
16538,US
16558,DE
16558,US
16564,NL
16564,BE
16577,HK
16577,JP
16577,US
16608,AU
16608,GB
16614,US
16617,FI
16617,NL
16617,GB
16617,US
16620,US
16643,CA
16643,US
16651,US
16690,AU
16690,CA
16690,US
16727,IN
16727,US
16769,US
16781,US
16784,DE
16784,US
16866,ES
16866,GB
16866,US
16869,DE
16869,US
16871,US
16888,US
16911,RU
16995,FR
16995,GB
16995,US
16996,US
17047,US
17113,US
17127,US
17130,US
17134,US
17202,US
17264,US
17277,US
17332,US
17339,GB
17379,US
17431,GB
17436,DE
17436,US
17578,NZ
17578,US
17610,US
17654,US
17654,NZ
17654,CA
17654,ZA
17707,US
17708,US
17711,DE
17711,US
17813,US
17820,US
17834,US
17880,US
17917,GB
17926,US
17979,US
18041,US
18126,US
18162,US
18206,US
18239,US
18240,US
18254,US
18320,GB
18320,US
18360,US
18360,CA
18405,US
18475,US
18487,US
18501,US
18533,GB
18550,US
18615,US
18712,US
18734,US
18736,US
18777,US
18785,DE
18785,US
18823,US
18892,US
18900,US
18923,US
18925,US
18937,US
18947,DE
18947,GB
18947,FR
19084,US
19255,US
19265,FR
19265,US
19405,US
19585,US
19898,DE
19898,GB
19899,US
19901,US
19901,AU
19908,US
19912,US
19913,US
19959,US
19994,US
19995,US
19995,GB
19997,US
20009,CA
20009,US
20024,US
20024,GB
20178,US
20337,US
20352,US
20391,US
20483,US
20504,US
20526,US
20533,US
20616,US
20662,GB
20662,US
20697,US
20737,CA
20737,US
20761,US
20763,US
20764,MX
20764,US
20766,US
20794,US
20829,US
20856,CA
20856,US
20857,DE
20857,US
20943,US
21208,CA
21208,FR
21208,DE
21208,US
21301,US
21334,IR
21345,CN
21345,HK
21349,US
21525,US
21610,US
21612,US
21755,US
22013,US
22074,US
22215,DE
22215,GB
22215,FR
22256,US
22267,US
22301,US
22314,US
22345,US
22538,US
22538,CA
22556,US
22597,US
22649,US
22787,CA
22787,FR
22787,US
22794,US
22796,US
22798,US
22803,US
22804,AU
22804,CA
22804,GB
22804,US
22821,US
22824,US
22825,US
22832,DE
22832,US
22881,US
22894,US
22897,US
22907,US
22947,US
22949,US
22954,US
22970,US
22971,US
22972,ES
22972,GB
22972,US
22972,FR
23048,US
23049,GR
23049,US
23082,US
23168,US
23172,US
23330,US
23367,US
23398,US
23479,US
23483,GB
23483,US
23629,US
23631,US
23685,US
23706,US
23730,US
23742,US
23759,FR
23759,GB
23827,US
23963,CA
24021,US
24066,US
24100,DE
24100,NL
24100,US
24137,GB
24137,US
24150,US
24206,CA
24206,GB
24226,US
24227,US
24266,AU
24418,US
24420,US
24428,US
24432,FR
24432,GB
24432,US
24438,US
24469,GB
24469,NL
24662,US
24684,GB
24684,US
24746,US
24748,US
24803,US
24940,US
24961,US
24973,US
25066,US
25132,AE
25132,US
25166,US
25186,US
25195,IE
25195,US
25196,US
25209,US
25376,AR
25376,ES
25461,US
25520,GB
25520,FR
25520,DE
25520,US
25643,CA
25643,GB
25643,US
25704,US
25719,GB
25763,US
25793,US
25941,GB
26022,IN
26022,US
26039,US
26268,US
26306,US
26352,US
26371,GB
26388,ES
26388,US
26388,FR
26389,GB
26389,FR
26390,US
26428,ES
26602,US
26672,GB
26688,US
26748,US
26791,US
26899,US
27004,US
27022,US
27023,US
27029,US
27191,US
27205,GB
27205,US
27549,US
27569,US
27573,US
27576,US
27578,US
27579,GB
27579,US
27581,US
27582,US
27585,US
27586,US
27759,US
27936,FR
28005,GB
28005,IN
28005,US
28005,JP
28005,DE
28053,US
28089,US
28178,GB
28178,US
28211,FR
28211,US
28211,CA
28260,US
28355,CA
28355,US
28580,US
28932,US
29076,US
29146,US
29193,US
29427,US
29715,US
29912,US
29963,GB
29963,FR
29963,AU
29996,US
30315,US
30497,US
30943,US
30973,CA
30973,GB
31005,US
31175,DE
31246,US
31668,AT
31668,HU
31867,CA
31867,US
31909,US
31915,US
32275,US
32316,US
32456,US
32657,CA
32657,US
32823,US
32856,US
33155,US
33157,IT
33157,RU
33217,GB
33217,US
33644,US
33667,US
33676,CA
33676,US
33870,AU
33909,US
34016,US
34086,US
34106,US
34314,US
34341,CA
34549,US
34563,US
34584,DE
34584,US
34647,CA
34647,FR
34647,DE
34647,IT
34769,CA
34769,GB
34769,US
34806,US
34813,US
34851,US
35019,US
35019,GB
35019,FR
35032,US
35056,US
35073,US
35169,AE
35169,US
35688,US
35791,DE
35791,US
35791,FR
35791,CA
36047,US
36355,US
36419,US
36557,IT
36557,GB
36557,US
36557,CZ
36557,DE
36586,DE
36586,US
36593,US
36643,GB
36643,US
36647,US
36648,US
36657,US
36658,US
36668,CA
36668,GB
36668,US
36669,GB
36669,US
36670,DE
36670,GB
36670,US
36691,US
36819,GB
36955,US
37003,US
37137,US
37165,US
37233,US
37495,GB
37686,US
37710,GB
37710,US
37710,FR
37710,IT
37724,GB
37724,US
37735,US
37786,US
37799,US
37821,US
37834,US
37931,US
37950,US
37958,US
38050,US
38055,US
38073,US
38117,US
38153,US
38167,US
38303,US
38317,US
38319,US
38321,US
38322,US
38356,US
38357,US
38358,US
38358,FR
38363,US
38363,AE
38365,US
38448,IE
38448,US
38541,CA
38541,DE
38541,US
38579,US
38665,US
38745,US
38757,US
38778,US
38985,US
39013,US
39141,US
39209,US
39209,DE
39254,IN
39254,US
39451,US
39486,US
39513,US
39513,GB
39514,US
39538,US
39538,AE
39691,US
39691,AU
39781,US
39800,US
39806,US
39833,US
39895,US
39939,US
40001,US
40264,US
40494,US
40794,IT
40805,US
40807,US
41154,US
41210,US
41216,AU
41216,US
41233,US
41283,US
41402,GB
41402,US
41436,US
41439,CA
41439,US
41446,US
41479,US
41513,US
41515,US
41515,NZ
41630,US
41733,US
41823,US
42151,GB
42188,GB
42188,US
42297,US
42345,US
42618,US
42684,US
42807,US
42888,US
42889,US
43074,US
43266,US
43306,US
43347,US
43434,FR
43434,DE
43539,US
43539,FR
43546,US
43593,US
43595,US
43610,US
43839,US
43884,US
43923,US
43931,US
43933,GB
43935,US
43942,US
43947,US
43949,US
43959,US
44009,GB
44040,US
44048,US
44113,US
44115,GB
44115,US
44147,FR
44147,GB
44214,US
44264,US
44564,US
44603,US
44634,US
44638,US
44639,US
44754,US
44826,FR
44826,US
44826,GB
44833,US
44835,US
44896,US
44912,US
44943,US
44945,US
45132,US
45243,US
45269,GB
45272,US
45317,US
45324,CA
45610,US
45612,CA
45612,US
45649,FR
45649,AO
45658,US
46138,GB
46146,NO
46195,US
46261,US
46261,AU
46261,MX
46332,FR
46528,NZ
46528,KR
46529,US
46705,US
46738,CA
46738,FR
46829,CA
46829,IT
46838,CA
46838,US
46849,US
46889,US
47088,FR
47088,US
47327,US
47502,US
47607,US
47816,US
47889,US
47890,NL
47890,US
47933,US
47941,US
47964,US
48034,FR
48138,FR
48138,DE
48138,GB
48171,US
48171,HU
48171,IT
48231,CH
48231,GB
48231,DE
48231,CA
48289,US
48309,US
48340,US
48340,AU
48572,US
48988,US
49010,US
49010,CA
49013,US
49017,US
49018,US
49018,CA
49021,AU
49021,US
49022,US
49026,US
49040,US
49047,GB
49047,US
49049,ZA
49049,GB
49049,US
49049,IN
49051,NZ
49051,US
49081,CA
49444,US
49471,US
49519,US
49520,US
49521,GB
49521,US
49524,US
49526,US
49527,US
49529,US
49530,US
49538,US
49730,CA
49730,US
49852,GB
49852,HU
49948,US
49950,US
50014,IN
50014,AE
50014,US
50035,US
50321,US
50348,US
50357,CA
50357,US
50359,GB
50456,DE
50456,GB
50456,US
50544,US
50546,US
50601,US
50620,US
50646,US
50647,US
50725,US
50725,DE
50780,AE
50780,US
50839,US
50875,US
51162,US
51497,US
51540,US
51588,US
51828,GB
51828,US
51942,US
52015,US
52449,US
52451,US
52451,DE
52451,FR
52451,GB
52520,US
53182,US
53457,FR
54054,US
54138,US
54518,US
54580,ES
54580,FR
54580,IT
54897,US
55123,US
55301,US
55347,US
55420,US
55465,US
55604,US
55720,US
55721,US
55779,US
55787,US
56288,US
56292,CZ
56292,US
56292,AE
56601,US
56666,IN
57089,US
57119,US
57157,US
57158,NZ
57158,US
57165,ES
57165,US
57201,US
57212,US
57214,US
57431,US
57612,BS
57612,GB
57800,US
58151,GB
58151,US
58224,US
58233,GB
58233,HK
58233,CN
58428,US
58431,US
58574,US
58595,US
58680,US
58882,CN
59108,US
59436,ES
59436,US
59440,US
59678,GB
59728,US
59859,US
59859,GB
59860,HU
59860,US
59861,US
59961,US
59962,US
59965,US
59967,CN
59967,US
59968,US
59981,IN
59981,US
60304,US
60304,DE
60307,US
60308,US
60309,US
60420,US
60422,US
60599,US
61012,FR
61012,CA
61752,US
61791,US
61891,GB
61891,DE
61984,JP
62177,US
62204,CA
62204,FR
62204,US
62206,US
62206,DE
62206,CA
62211,US
62213,AU
62213,US
62214,US
62215,DK
62215,FR
62215,DE
62215,SE
62630,NL
62630,BE
62764,US
62835,FR
62837,US
62838,US
63020,US
63492,US
64328,US
64639,US
64682,US
64682,AU
64685,US
64686,US
64688,US
64689,US
64690,US
64720,US
64807,US
65055,US
65057,US
65086,CA
65086,SE
65086,GB
65203,US
65754,NO
65754,SE
65754,US
65759,AU
67660,US
67675,US
67913,IE
68179,CA
68179,US
68718,US
68721,CN
68721,US
68722,US
68724,US
68726,US
68726,CA
68727,GB
68727,FR
68728,US
68734,US
68735,CA
68735,CN
68735,JP
68735,US
68737,CN
68737,CA
68737,US
68737,GB
68812,US
68924,FR
68924,US
69668,CA
69668,US
70074,CH
70074,US
70160,US
70435,IE
70435,US
70436,HU
70436,RS
70436,ES
70436,US
70868,US
70981,GB
70981,US
71469,US
71469,RU
71552,US
71676,AE
71676,US
71679,CA
71679,FR
71679,DE
71679,US
71688,FR
71688,GB
71859,GB
71859,US
71880,US
72105,US
72113,ES
72113,FR
72113,DE
72113,PL
72190,US
72190,MT
72197,GB
72207,US
72213,US
72331,US
72358,US
72387,US
72431,US
72545,US
72559,US
72570,US
72571,US
72710,US
72976,IN
72976,US
73191,US
73247,US
73567,US
73873,GB
73873,IE
73937,US
74465,US
74534,AE
74534,GB
74534,US
74643,BE
74643,FR
74725,GB
75174,CA
75174,US
75531,US
75612,US
75638,ES
75638,US
75656,US
75656,FR
75674,US
75780,US
75900,GB
76025,GB
76163,US
76170,GB
76170,US
76203,US
76203,GB
76285,US
76338,US
76341,AU
76341,US
76487,US
76489,US
76492,US
76493,US
76494,US
76617,US
76649,CA
76649,DE
76649,US
76726,US
76757,US
77016,US
77174,US
77866,US
77866,GB
77866,FR
77877,US
77883,US
77883,CA
77930,US
77931,US
77948,US
77949,GB
77950,US
77951,AU
77951,IN
77951,GB
77951,US
77987,FR
77987,DK
77987,SE
77987,TH
77987,US
78149,US
78383,US
78394,FR
78394,GB
78698,GB
78698,US
79120,GB
79316,US
79694,US
79777,US
80035,US
80274,US
80278,US
80278,ES
80321,US
80585,US
81005,US
81188,US
81390,GB
81796,FR
81836,IT
81836,ES
81836,US
82505,US
82507,US
82525,US
82532,US
82650,US
82654,CA
82675,FR
82679,US
82682,US
82687,US
82690,US
82693,US
82695,GB
82695,US
82696,US
82700,US
82702,US
82703,US
82990,US
83542,DE
83542,HK
83542,SG
83542,US
83666,US
83686,US
83770,BR
83770,FR
83770,GB
83770,US
84174,US
84175,US
84200,US
84329,US
84332,US
84355,US
84892,US
85350,US
85446,US
86825,US
86829,US
86829,FR
86829,GB
86834,US
86837,FR
86837,AT
86837,DE
86838,GB
87093,CA
87093,US
87101,US
87421,US
87428,US
87499,GB
87499,US
87502,US
87567,US
87729,US
87818,US
87827,US
87827,TW
87827,GB
88005,US
88036,US
88042,US
88641,US
88751,US
88794,US
89492,US
89750,US
89750,CA
91070,CA
91070,US
91314,US
92182,FR
92182,US
92591,US
93456,US
94329,ID
94329,US
94329,FR
94348,US
96399,MX
96721,DE
96721,GB
97020,CA
97020,US
97367,US
97370,GB
97370,CH
97370,US
97430,HK
97430,US
97614,FR
97614,US
97630,US
98357,US
98566,US
99861,US
100042,US
100241,US
100241,AU
100402,US
101173,IT
101173,CS
101173,US
101267,US
101299,US
102382,US
102651,US
102899,US
103620,FR
103620,US
103663,DK
103663,SE
103731,US
104755,CA
104755,US
104755,GB
105864,US
106646,US
106747,US
107811,US
107846,US
107985,GB
108346,GB
108346,US
109091,GB
109091,US
109410,US
109414,US
109417,US
109418,US
109421,US
109424,US
109428,US
109431,US
109443,US
109445,US
109451,US
109491,US
109513,US
109729,US
110415,KR
110415,FR
110415,CZ
110415,US
111190,FR
111190,AU
112949,US
113464,KR
113464,US
113947,US
114150,US
115210,IE
116149,GB
116613,GB
116711,US
116741,US
116745,US
116977,US
117251,US
117263,US
118340,GB
118340,US
118452,US
119283,US
119450,US
120467,GB
120467,US
120467,DE
121826,GB
122081,FR
122081,US
122917,NZ
122917,US
123553,US
123678,DK
123678,NO
123678,GB
124459,US
126319,BE
126319,FR
126319,LU
127493,US
127560,AU
127560,GB
127585,GB
127585,US
129139,US
129670,US
130150,US
131631,US
131634,DE
131634,US
132232,ES
132232,CA
132344,GR
132344,US
132363,US
133694,AE
133694,US
133805,US
134374,US
134411,US
134411,AE
135397,US
136400,US
136795,US
136797,PH
136797,US
136797,GB
136797,FR
136835,US
137093,US
137094,RU
137094,US
137106,US
137113,AU
137113,US
137321,US
138103,FR
138103,US
138832,US
138843,US
139038,US
139948,US
140300,CN
140300,US
140823,AU
140823,GB
140823,US
144336,US
144340,US
145220,US
146198,US
146203,US
146227,BG
146227,US
146233,US
146238,US
146239,US
146304,US
147441,ES
147441,GB
147441,US
147773,US
150540,US
150689,GB
150689,US
152532,US
152599,US
152601,CN
152601,US
152737,US
152742,IT
152747,US
152760,DE
152760,US
153158,AR
153158,ES
153518,FI
153518,US
156022,US
157336,CA
157336,US
157336,GB
157350,US
157353,CN
157353,GB
157353,US
157386,US
157544,US
157547,US
157841,CA
157841,FR
157847,US
157849,GB
157849,US
157849,DE
158011,US
158015,FR
158015,US
158852,US
159824,US
160588,US
162903,BE
162903,US
164457,US
166424,US
167073,CA
167073,IE
168259,JP
168259,US
168530,US
168672,US
168705,US
169917,US
170687,US
171274,US
171424,CA
171424,CL
171424,US
172385,US
172391,ZA
174751,US
175528,US
175541,US
175574,US
176124,US
177572,US
177677,CN
177677,US
179144,IT
181283,GB
181283,US
181283,CZ
181283,RO
181533,GB
181533,US
184098,US
184315,US
185008,IN
187017,US
188207,US
188927,US
190859,US
190955,FR
190955,US
191714,IN
191714,FR
191714,DE
192102,FR
192102,US
192136,GB
192136,ZA
192141,US
193610,US
193613,US
193756,US
193893,US
194662,US
195589,US
196867,US
198184,MX
198184,ZA
198184,US
198185,US
198277,US
198663,US
199373,US
199933,US
200505,US
201088,US
203801,US
204082,US
204922,FR
204922,SE
204922,GB
205220,GB
205584,AU
205584,US
205587,US
205596,GB
205775,US
206647,GB
206647,US
208134,US
209112,US
209274,DK
209274,FR
209274,PL
209274,GB
209403,US
209451,US
210577,US
210860,US
211672,US
211954,MX
214756,US
216015,US
216282,US
217708,NO
217708,IS
218043,US
218778,US
222899,US
222935,US
222936,US
223702,CA
223702,US
224141,US
225565,US
225574,FR
225574,GB
225574,US
225886,US
226486,US
226857,US
227156,US
227159,US
227306,US
227348,US
227707,BE
227707,GB
227707,ES
227719,US
227735,US
227973,US
228066,GB
228066,US
228150,GB
228150,US
228150,CN
228161,US
228165,US
228194,IN
228194,US
228194,AE
228205,US
228326,MX
228326,US
228967,US
228970,US
230266,GB
230266,NO
231576,US
232672,US
232679,US
234212,GB
234212,US
235260,US
236751,US
238603,US
238615,US
238636,FR
238636,US
239563,US
239571,US
239573,US
239678,US
240832,FR
240832,US
241239,AE
241239,US
241251,US
241254,US
241259,GB
241259,US
241554,US
241771,US
242095,US
242512,JP
242512,US
242582,US
243938,US
243940,US
244783,US
244786,US
245703,US
245846,AU
245916,US
246403,US
246655,US
249164,US
250124,US
250349,FR
250546,US
251321,FR
251321,US
251321,ES
252512,US
252680,US
253235,US
253331,US
253412,IS
253412,US
253412,GB
254128,CA
254128,US
254128,AU
254470,US
254473,CA
254473,FR
254904,GB
254904,US
255343,BE
255343,FR
255343,ES
256040,IN
256274,US
256591,US
256917,AU
256917,US
256924,US
256961,US
256962,MX
256962,US
257088,DE
257088,US
257088,CN
257091,US
257211,US
257344,US
257445,AU
257445,US
258489,CA
258489,GB
258489,US
259693,CA
259693,US
259694,US
260346,FR
260346,US
261023,GB
261023,US
262500,US
262504,US
264644,CA
264644,IE
264656,FR
264656,US
264660,GB
264999,US
266396,FR
266396,ES
266396,GB
266396,US
266647,US
266856,GB
267860,BG
267860,US
267860,GB
267935,IN
267935,US
268238,GB
268238,US
268920,US
270303,US
270487,US
270946,US
271110,US
271718,US
271969,US
272693,US
272878,US
273248,US
273481,US
273895,GB
273895,US
273899,US
274167,US
274479,US
274854,US
276907,GB
276907,US
276907,FR
277216,US
277685,US
278927,GB
278927,US
280092,CA
280092,US
281957,CA
281957,HK
281957,TW
281957,US
283445,US
284293,US
284536,US
285783,US
285923,US
286217,US
286565,US
287424,CH
287424,US
287903,US
287948,BE
287948,CN
287948,FR
290595,US
290751,ES
290751,GB
290751,US
290825,US
291270,US
291805,CA
291805,CN
291805,GB
291805,US
291870,US
293646,US
293646,CL
293660,US
293863,US
294254,US
294272,US
295964,US
296096,US
296098,IN
296098,US
296098,DE
296099,US
297761,US
298312,US
299245,US
299687,US
300671,MT
300671,MA
300671,US
300673,US
301351,GB
301351,US
301351,FR
301365,DK
301365,FR
301365,US
301748,US
302156,GB
302156,US
302579,US
302688,CA
302688,US
302699,US
303858,US
304357,GB
304357,US
306745,US
307081,US
308531,CN
308531,US
308531,HK
308639,US
309809,FR
310131,CA
310131,US
312221,US
313922,US
314365,CA
314365,US
314385,FR
314385,US
315664,GB
315664,US
316152,US
316727,FR
316727,US
318846,US
318850,US
319888,DE
319888,GB
319888,US
321258,US
321258,CN
321258,CA
321697,US
321741,AU
321741,US
321741,GB
323675,US
323676,US
323677,CA
323677,DE
324668,GB
324668,US
324668,CN
325133,US
325789,GB
328111,US
328387,US
328425,US
329440,US
329833,US
331190,US
332567,US
333348,US
333371,US
335778,US
336004,US
339408,US
339984,US
342521,US
343795,US
345911,US
347126,US
351819,US
364083,US
375290,IN
376659,US
417859,US
12901,
24113,
24264,
25784,
30128,
36046,
37964,
38415,
40688,
46989,
62676,
70478,
70829,
84401,
