movie_id,language_name,language_role
10676,English,Spoken
10678,English,Spoken
10681,English,Spoken
10683,English,Spoken
10684,English,Spoken
10691,English,Spoken
10696,English,Spoken
10707,English,Spoken
10708,English,Spoken
10712,English,Spoken
10715,English,Spoken
10718,English,Spoken
10719,English,Spoken
10724,English,Spoken
10731,English,Spoken
10733,English,Spoken
10734,English,Spoken
10756,English,Spoken
10758,English,Spoken
10760,English,Spoken
10761,English,Spoken
10762,English,Spoken
10764,English,Spoken
10774,English,Spoken
10776,English,Spoken
10782,English,Spoken
10796,English,Spoken
10802,English,Spoken
10803,English,Spoken
10808,English,Spoken
10858,English,Spoken
10861,English,Spoken
10865,English,Spoken
10866,English,Spoken
10871,English,Spoken
10873,English,Spoken
10876,English,Spoken
10878,English,Spoken
10890,English,Spoken
10894,English,Spoken
10895,English,Spoken
10923,English,Spoken
10925,English,Spoken
10935,English,Spoken
10944,English,Spoken
10950,English,Spoken
10956,English,Spoken
10972,English,Spoken
10982,English,Spoken
10987,English,Spoken
10991,English,Spoken
10992,English,Spoken
10996,English,Spoken
10998,English,Spoken
10999,English,Spoken
11001,English,Spoken
11007,English,Spoken
11013,English,Spoken
11015,English,Spoken
11022,English,Spoken
11023,English,Spoken
11026,English,Spoken
11033,English,Spoken
11036,English,Spoken
11042,English,Spoken
11051,English,Spoken
11058,English,Spoken
11066,English,Spoken
11072,English,Spoken
11086,English,Spoken
11090,English,Spoken
11091,English,Spoken
11093,English,Spoken
11096,English,Spoken
11113,English,Spoken
11128,English,Spoken
11129,English,Spoken
11130,English,Spoken
11132,English,Spoken
11141,English,Spoken
11153,English,Spoken
11165,English,Spoken
11170,English,Spoken
11172,English,Spoken
11186,English,Spoken
11202,English,Spoken
11208,English,Spoken
11212,English,Spoken
11217,English,Spoken
11219,English,Spoken
11228,English,Spoken
11237,English,Spoken
11240,English,Spoken
11247,English,Spoken
11249,English,Spoken
11253,English,Spoken
11257,English,Spoken
11258,English,Spoken
11260,English,Spoken
11282,English,Spoken
11283,English,Spoken
11284,English,Spoken
11287,English,Spoken
11298,English,Spoken
11302,English,Spoken
11306,English,Spoken
11313,English,Spoken
11321,English,Spoken
11322,English,Spoken
11323,English,Spoken
11324,English,Spoken
11336,English,Spoken
11351,English,Spoken
11357,English,Spoken
11358,English,Spoken
11361,English,Spoken
11362,English,Spoken
11363,English,Spoken
11370,English,Spoken
11371,English,Spoken
11375,English,Spoken
11377,English,Spoken
11386,English,Spoken
11395,English,Spoken
11397,English,Spoken
11398,English,Spoken
11400,English,Spoken
11404,English,Spoken
11411,English,Spoken
11412,English,Spoken
11426,English,Spoken
11431,English,Spoken
11439,English,Spoken
11442,English,Spoken
11451,English,Spoken
11452,English,Spoken
11453,English,Spoken
11456,English,Spoken
11459,English,Spoken
11460,English,Spoken
11468,English,Spoken
11470,English,Spoken
11478,English,Spoken
11495,English,Spoken
11507,English,Spoken
11516,English,Spoken
11517,English,Spoken
11519,English,Spoken
11529,English,Spoken
11536,English,Spoken
11543,English,Spoken
11544,English,Spoken
11545,English,Spoken
11551,English,Spoken
11560,English,Spoken
11561,English,Spoken
11565,English,Spoken
11576,English,Spoken
11577,English,Spoken
11586,English,Spoken
11592,English,Spoken
11596,English,Spoken
11600,English,Spoken
11601,English,Spoken
11615,English,Spoken
11618,English,Spoken
11619,English,Spoken
11620,English,Spoken
11622,English,Spoken
11624,English,Spoken
11631,English,Spoken
11632,English,Spoken
11635,English,Spoken
11637,English,Spoken
11638,English,Spoken
11644,English,Spoken
11648,English,Spoken
11661,English,Spoken
11665,English,Spoken
11667,English,Spoken
11678,English,Spoken
11679,English,Spoken
11683,English,Spoken
11688,English,Spoken
11690,English,Spoken
11692,English,Spoken
11697,English,Spoken
11699,English,Spoken
11702,English,Spoken
11775,English,Spoken
11778,English,Spoken
11780,English,Spoken
11798,English,Spoken
11802,English,Spoken
11804,English,Spoken
11812,English,Spoken
11823,English,Spoken
11831,English,Spoken
11835,English,Spoken
11836,English,Spoken
11843,English,Spoken
11858,English,Spoken
11863,English,Spoken
11866,English,Spoken
11870,English,Spoken
11873,English,Spoken
11892,English,Spoken
11901,English,Spoken
11917,English,Spoken
11918,English,Spoken
11932,English,Spoken
11967,English,Spoken
11968,English,Spoken
11969,English,Spoken
11973,English,Spoken
11975,English,Spoken
11977,English,Spoken
11978,English,Spoken
11979,English,Spoken
11980,English,Spoken
12088,English,Spoken
12090,English,Spoken
12094,English,Spoken
12100,English,Spoken
12103,English,Spoken
12106,English,Spoken
12107,English,Spoken
12109,English,Spoken
12113,English,Spoken
12120,English,Spoken
12123,English,Spoken
12133,English,Spoken
12138,English,Spoken
12142,English,Spoken
12144,English,Spoken
12149,English,Spoken
12150,English,Spoken
12153,English,Spoken
12155,English,Spoken
12158,English,Spoken
12159,English,Spoken
12160,English,Spoken
12162,English,Spoken
12163,English,Spoken
12177,English,Spoken
12182,English,Spoken
12193,English,Spoken
12201,English,Spoken
12211,English,Spoken
12212,English,Spoken
12220,English,Spoken
12227,English,Spoken
12228,English,Spoken
12244,English,Spoken
12257,English,Spoken
12277,English,Spoken
12279,English,Spoken
12281,English,Spoken
12403,English,Spoken
12404,English,Spoken
12405,English,Spoken
12412,English,Spoken
12437,English,Spoken
12498,English,Spoken
12508,English,Spoken
12535,English,Spoken
12569,English,Spoken
12573,English,Spoken
12589,English,Spoken
12610,English,Spoken
12618,English,Spoken
12620,English,Spoken
12634,English,Spoken
12657,English,Spoken
12690,English,Spoken
12704,English,Spoken
12763,English,Spoken
12771,English,Spoken
12779,English,Spoken
12819,English,Spoken
12837,English,Spoken
12901,English,Spoken
13001,English,Spoken
13006,English,Spoken
13025,English,Spoken
13027,English,Spoken
13051,English,Spoken
13053,English,Spoken
13056,English,Spoken
13064,English,Spoken
13067,English,Spoken
13072,English,Spoken
13075,English,Spoken
13090,English,Spoken
13092,English,Spoken
13150,English,Spoken
13154,English,Spoken
13155,English,Spoken
13183,English,Spoken
13184,English,Spoken
13191,English,Spoken
13197,English,Spoken
13223,English,Spoken
13279,English,Spoken
13282,English,Spoken
13335,English,Spoken
13342,English,Spoken
13362,English,Spoken
13370,English,Spoken
13374,English,Spoken
13389,English,Spoken
13408,English,Spoken
13435,English,Spoken
13448,English,Spoken
13460,English,Spoken
13475,English,Spoken
13476,English,Spoken
13483,English,Spoken
13490,English,Spoken
13496,English,Spoken
13497,English,Spoken
13501,English,Spoken
13508,English,Spoken
13515,English,Spoken
13523,English,Spoken
13536,English,Spoken
13537,English,Spoken
13596,English,Spoken
13600,English,Spoken
13680,English,Spoken
13685,English,Spoken
13700,English,Spoken
13751,English,Spoken
13788,English,Spoken
13805,English,Spoken
13809,English,Spoken
13811,English,Spoken
13812,English,Spoken
13820,English,Spoken
13827,English,Spoken
13836,English,Spoken
13856,English,Spoken
13888,English,Spoken
13909,English,Spoken
13920,English,Spoken
13922,English,Spoken
13937,English,Spoken
13938,English,Spoken
13948,English,Spoken
13950,English,Spoken
13960,English,Spoken
13967,English,Spoken
13972,English,Spoken
13973,English,Spoken
13990,English,Spoken
13991,English,Spoken
13996,English,Spoken
14012,English,Spoken
14024,English,Spoken
14047,English,Spoken
14112,English,Spoken
14113,English,Spoken
14144,English,Spoken
14160,English,Spoken
14161,English,Spoken
14164,English,Spoken
14175,English,Spoken
14177,English,Spoken
14181,English,Spoken
14191,English,Spoken
14199,English,Spoken
14256,English,Spoken
14271,English,Spoken
14275,English,Spoken
14278,English,Spoken
14283,English,Spoken
14292,English,Spoken
14306,English,Spoken
14324,English,Spoken
14325,English,Spoken
14337,English,Spoken
14351,English,Spoken
14359,English,Spoken
14369,English,Spoken
14396,English,Spoken
14405,English,Spoken
14411,English,Spoken
14425,English,Spoken
14429,English,Spoken
14434,English,Spoken
14435,English,Spoken
14438,English,Spoken
14442,English,Spoken
14444,English,Spoken
14462,English,Spoken
14517,English,Spoken
14536,English,Spoken
14560,English,Spoken
14574,English,Spoken
14578,English,Spoken
14623,English,Spoken
14631,English,Spoken
14635,English,Spoken
14729,English,Spoken
14736,English,Spoken
14799,English,Spoken
14811,English,Spoken
14836,English,Spoken
14844,English,Spoken
14846,English,Spoken
14854,English,Spoken
14869,English,Spoken
14873,English,Spoken
15005,English,Spoken
15028,English,Spoken
15037,English,Spoken
15049,English,Spoken
15070,English,Spoken
15074,English,Spoken
15092,English,Spoken
15121,English,Spoken
15158,English,Spoken
15186,English,Spoken
15189,English,Spoken
15198,English,Spoken
15256,English,Spoken
15268,English,Spoken
15301,English,Spoken
15373,English,Spoken
15487,English,Spoken
15512,English,Spoken
15568,English,Spoken
15624,English,Spoken
15644,English,Spoken
15647,English,Spoken
15655,English,Spoken
15673,English,Spoken
15699,English,Spoken
15708,English,Spoken
15745,English,Spoken
15797,English,Spoken
15875,English,Spoken
15927,English,Spoken
15992,English,Spoken
16052,English,Spoken
16072,English,Spoken
16148,English,Spoken
16158,English,Spoken
16161,English,Spoken
16162,English,Spoken
16172,English,Spoken
16222,English,Spoken
16232,English,Spoken
16281,English,Spoken
16288,English,Spoken
16290,English,Spoken
16320,English,Spoken
16323,English,Spoken
16337,English,Spoken
16340,English,Spoken
16363,English,Spoken
16406,English,Spoken
16523,English,Spoken
16538,English,Spoken
16558,English,Spoken
16564,English,Spoken
16577,English,Spoken
16608,English,Spoken
16614,English,Spoken
16617,English,Spoken
16620,English,Spoken
16643,English,Spoken
16651,English,Spoken
16690,English,Spoken
16727,English,Spoken
16769,English,Spoken
16781,English,Spoken
16784,English,Spoken
16866,English,Spoken
16869,English,Spoken
16871,English,Spoken
16888,English,Spoken
16995,English,Spoken
16996,English,Spoken
17047,English,Spoken
17113,English,Spoken
17127,English,Spoken
17130,English,Spoken
17134,English,Spoken
17202,English,Spoken
17264,English,Spoken
17277,English,Spoken
17332,English,Spoken
17339,English,Spoken
17379,English,Spoken
17431,English,Spoken
17436,English,Spoken
17578,English,Spoken
17610,English,Spoken
17654,English,Spoken
17707,English,Spoken
17708,English,Spoken
17813,English,Spoken
17820,English,Spoken
17834,English,Spoken
17880,English,Spoken
17917,English,Spoken
17926,English,Spoken
17979,English,Spoken
18041,English,Spoken
18126,English,Spoken
18162,English,Spoken
18206,English,Spoken
18239,English,Spoken
18240,English,Spoken
18254,English,Spoken
18320,English,Spoken
18360,English,Spoken
18405,English,Spoken
18475,English,Spoken
18487,English,Spoken
18501,English,Spoken
18533,English,Spoken
18550,English,Spoken
18615,English,Spoken
18712,English,Spoken
18734,English,Spoken
18736,English,Spoken
18777,English,Spoken
18785,English,Spoken
18823,English,Spoken
18892,English,Spoken
18900,English,Spoken
18923,English,Spoken
18925,English,Spoken
18937,English,Spoken
18947,English,Spoken
19084,English,Spoken
19255,English,Spoken
19265,English,Spoken
19405,English,Spoken
19585,English,Spoken
19898,English,Spoken
19899,English,Spoken
19901,English,Spoken
19908,English,Spoken
19912,English,Spoken
19913,English,Spoken
19959,English,Spoken
19994,English,Spoken
19995,English,Spoken
19997,English,Spoken
20009,English,Spoken
20024,English,Spoken
20178,English,Spoken
20337,English,Spoken
20352,English,Spoken
20391,English,Spoken
20483,English,Spoken
20504,English,Spoken
20526,English,Spoken
20533,English,Spoken
20616,English,Spoken
20662,English,Spoken
20697,English,Spoken
20737,English,Spoken
20761,English,Spoken
20763,English,Spoken
20764,English,Spoken
20766,English,Spoken
20794,English,Spoken
20829,English,Spoken
20856,English,Spoken
20857,English,Spoken
20943,English,Spoken
21208,English,Spoken
21301,English,Spoken
21345,English,Spoken
21349,English,Spoken
21525,English,Spoken
21610,English,Spoken
21612,English,Spoken
21755,English,Spoken
22013,English,Spoken
22074,English,Spoken
22215,English,Spoken
22256,English,Spoken
22267,English,Spoken
22301,English,Spoken
22314,English,Spoken
22345,English,Spoken
22538,English,Spoken
22556,English,Spoken
22597,English,Spoken
22649,English,Spoken
22787,English,Spoken
22794,English,Spoken
22796,English,Spoken
22798,English,Spoken
22803,English,Spoken
22804,English,Spoken
22821,English,Spoken
22824,English,Spoken
22825,English,Spoken
22832,English,Spoken
22881,English,Spoken
22894,English,Spoken
22897,English,Spoken
22907,English,Spoken
22947,English,Spoken
22949,English,Spoken
22954,English,Spoken
22970,English,Spoken
22971,English,Spoken
22972,English,Spoken
23048,English,Spoken
23049,English,Spoken
23082,English,Spoken
23168,English,Spoken
23172,English,Spoken
23330,English,Spoken
23367,English,Spoken
23398,English,Spoken
23479,English,Spoken
23483,English,Spoken
23629,English,Spoken
23631,English,Spoken
23685,English,Spoken
23706,English,Spoken
23730,English,Spoken
23742,English,Spoken
23759,English,Spoken
23827,English,Spoken
23963,English,Spoken
24021,English,Spoken
24066,English,Spoken
24100,English,Spoken
24113,English,Spoken
24137,English,Spoken
24150,English,Spoken
24206,English,Spoken
24226,English,Spoken
24227,English,Spoken
24264,English,Spoken
24266,English,Spoken
24418,English,Spoken
24420,English,Spoken
24428,English,Spoken
24432,English,Spoken
24438,English,Spoken
24469,English,Spoken
24662,English,Spoken
24684,English,Spoken
24746,English,Spoken
24748,English,Spoken
24803,English,Spoken
24940,English,Spoken
24961,English,Spoken
24973,English,Spoken
25066,English,Spoken
25132,English,Spoken
25166,English,Spoken
25186,English,Spoken
25195,English,Spoken
25196,English,Spoken
25209,English,Spoken
25461,English,Spoken
25520,English,Spoken
25643,English,Spoken
25704,English,Spoken
25719,English,Spoken
25763,English,Spoken
25784,English,Spoken
25793,English,Spoken
25941,English,Spoken
26022,English,Spoken
26039,English,Spoken
26268,English,Spoken
26306,English,Spoken
26352,English,Spoken
26371,English,Spoken
26388,English,Spoken
26389,English,Spoken
26390,English,Spoken
26428,English,Spoken
26602,English,Spoken
26672,English,Spoken
26688,English,Spoken
26748,English,Spoken
